,content
371,"#Repost @nextrise_seoul with @let.repost • • • • • •🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
372,"#Repost @nextrise_seoul with @let.repost • • • • • •🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
373,"#리그램 - @nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
374,"🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
375,"🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료!댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
376,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
377,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
378,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
379,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
380,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
381,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
382,"Reposted @nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
383,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
384,"nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
385,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
386,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
